time,rain,forecast_low,forecast_high,forecast_int,water_depth_basin1,water_depth_basin2,water_depth_basin3,orifice_setting1,orifice_setting2,orifice_setting3,water_depth_junction4
2019-09-06 09:00,0.3175799999999973,133,163,0.030779999999999974,0.03537620246446233,0.11788864683827292,0.08067878432351108,0.1428571428571428,0.5714285714285714,0.5714285714285714,0.011506465437136515
2019-09-06 10:00,0.0,79,97,0.030779999999999974,0.11791983951607247,0.037775463485053964,0.028310062159186442,0.1428571428571428,1.0,1.0,0.011800760286204868
2019-09-06 11:00,0.0,25,31,0.030779999999999974,0.15026852274961733,0.039810888240237374,0.02866457755913358,1.0,0.1428571428571428,1.0,0.01209310310169239
2019-09-06 12:00,0.800279999999999,198,242,0.021591428571428574,0.04900637636606164,0.13054532362725244,0.0337138842944036,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.012508183938454341
2019-09-06 13:00,0.0,144,176,0.012844444444444459,0.15313095974075586,0.053417032778718565,0.0917703004521931,1.0,0.1428571428571428,0.5714285714285714,0.013092969036006053
2019-09-06 14:00,0.0,90,110,0.009780425531914912,0.05133587376831231,0.15072095910312133,0.03484151018481772,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.014114687259112912
2019-09-06 15:00,0.0,36,44,0.011195522388059733,0.14519478146912804,0.19397029316346492,0.08911473910861961,0.1428571428571428,1.0,0.1428571428571428,0.014991769476452197
2019-09-06 16:00,0.4457399999999958,0,0,0.009260473933649293,0.19101085324873873,0.06405182576249369,0.11851962756215538,0.1428571428571428,0.5714285714285714,1.0,0.016157826184600283
2019-09-06 17:00,0.5910000000000073,0,0,0.009026225165562918,0.2427420608226961,0.06944372270871939,0.04413746948185717,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.017726309106402643
2019-09-06 18:00,0.33119999999999905,0,0,0.011338021978021971,0.29238537210637433,0.07142031470245845,0.11556776794306464,0.5714285714285714,0.1428571428571428,1.0,0.018917892031561457
2019-09-06 19:00,0.877379999999996,0,0,0.004980000000000002,0.1650746529512954,0.22143086629106323,0.05405900090348856,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.020590367634884754
2019-09-06 20:00,0.1543799999999882,241,241,0.0,0.1043078719670296,0.30874693107646867,0.14153595659516185,0.1428571428571428,1.0,0.1428571428571428,0.022059611571889844
2019-09-06 21:00,0.0,241,241,0.0,0.24001638159099586,0.09868554486037064,0.18812932082881123,1.0,0.1428571428571428,0.1428571428571428,0.024485669627201157
2019-09-06 22:00,0.0,241,241,0.0,0.08090668764551177,0.2320697113514451,0.22216321460516023,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.026959903525891973
2019-09-06 23:00,0.0,241,241,0.0,0.21731511958472627,0.30009601052547025,0.24930120927455976,0.5714285714285714,1.0,0.5714285714285714,0.029023269266328994
2019-09-07 00:00,0.0,241,241,0.0,0.09622782471576828,0.09332387116730098,0.20639635242553617,0.1428571428571428,1.0,0.5714285714285714,0.031765640033810744
2019-09-07 01:00,0.0,241,241,0.0,0.20912221533213698,0.08663245653163924,0.1639997990708275,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.033987830661171774
2019-09-07 02:00,0.0,241,241,0.0,0.26767229041641605,0.2006031100230286,0.1247018808564302,1.0,1.0,0.1428571428571428,0.03516061771753044
2019-09-07 03:00,0.0,241,241,0.0,0.07139635439974827,0.07793187970975711,0.1648514135802415,1.0,0.1428571428571428,1.0,0.035640337455492256
2019-09-07 04:00,0.0,241,241,0.0,0.0682869211043205,0.18575966871707045,0.06960592354275755,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.03636505067283398
2019-09-07 05:00,0.0,241,241,0.0,0.06529137271596905,0.07126925212748159,0.12769377784075528,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.03629071126897253
2019-09-07 06:00,0.0,241,241,0.0,0.1701014151764263,0.06761894386327269,0.16219093440080765,0.5714285714285714,1.0,0.1428571428571428,0.03592551237464521
2019-09-07 07:00,0.0,241,241,0.0,0.0622792064889884,0.06653979720491178,0.18780224527000028,1.0,1.0,0.5714285714285714,0.035368192717702474
2019-09-07 08:00,0.0,241,241,0.0,0.06103535508795618,0.06489193909352561,0.13628869962406118,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.035249420174785946
2019-09-07 09:00,0.0,241,241,0.0,0.05878320977000896,0.06253861753528972,0.16429850983333422,0.5714285714285714,0.1428571428571428,1.0,0.03460683530720113
2019-09-07 10:00,0.0,241,241,0.0,0.057322174955225146,0.15101105507470758,0.0630556669102209,0.5714285714285714,0.5714285714285714,1.0,0.03433630529345446
2019-09-07 11:00,0.0,241,241,0.0,0.055958481206127134,0.059860841185091496,0.05917525784178427,0.1428571428571428,0.5714285714285714,1.0,0.0338163834546471
2019-09-07 12:00,0.0,241,241,0.0,0.14008872467553535,0.05781259465456512,0.058071226325815226,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.033242827667542774
2019-09-07 13:00,0.0,241,241,0.0,0.1776071084230727,0.13722105283155922,0.05492346833373407,1.0,0.5714285714285714,0.5714285714285714,0.032481212455005334
2019-09-07 14:00,0.0,241,241,0.0,0.05351264801057104,0.0558439637373226,0.054384730432198505,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.03195861380387506
2019-09-07 15:00,0.0,241,241,0.0,0.05146262423140667,0.054580609687764556,0.053934489501633015,1.0,0.1428571428571428,0.1428571428571428,0.031513344085160946
2019-09-07 16:00,0.0,241,241,0.0,0.05070672737223834,0.12550624695414347,0.10103806306955561,0.1428571428571428,0.1428571428571428,1.0,0.03083722520171327
2019-09-07 17:00,0.0,241,241,0.0,0.12029530089761056,0.156582766161645,0.052772141704118355,0.5714285714285714,1.0,0.1428571428571428,0.03034621080347198
2019-09-07 18:00,0.0,241,241,0.0,0.048235787216926965,0.051909952271685864,0.09753525355664323,1.0,0.1428571428571428,1.0,0.0298706184301376
2019-09-07 19:00,0.0,241,241,0.0,0.04760944035309433,0.11493821219400695,0.051045642152167905,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.029517337535673108
2019-09-07 20:00,0.0,241,241,0.0,0.10990746139826102,0.14177885839905355,0.04959141404223225,1.0,0.1428571428571428,1.0,0.02895623397274805
2019-09-07 21:00,0.0,241,241,0.0,0.04581611047876242,0.1580947939746514,0.049033802462253896,1.0,1.0,1.0,0.02841222220007941
2019-09-07 22:00,0.0,241,241,0.0,0.04484632619066593,0.04808086679122373,0.04836590590778018,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.02815559866278698
2019-09-07 23:00,0.0,241,241,0.0,0.10053648837287163,0.04608611690020243,0.08879427864134137,0.5714285714285714,0.5714285714285714,1.0,0.0276943863477088
2019-09-08 00:00,0.0,241,241,0.0,0.0428304911593477,0.04514959821790598,0.04690699973742217,0.5714285714285714,1.0,0.5714285714285714,0.027381326784015652
2019-09-08 01:00,0.0,241,241,0.0,0.04197052880884277,0.04466874802535184,0.04572667764014463,0.1428571428571428,1.0,0.1428571428571428,0.02697043957414866
2019-09-08 02:00,0.0,241,241,0.0,0.09195124265479551,0.04366601698632978,0.08394168633146615,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.026470795670486404
2019-09-08 03:00,0.0,241,241,0.0,0.11067521227115129,0.09055298294616614,0.04427731326730042,0.1428571428571428,1.0,0.1428571428571428,0.02609507579962853
2019-09-08 04:00,0.0,241,241,0.0,0.12077854235584451,0.041967183451514414,0.08096508560790608,1.0,0.5714285714285714,0.1428571428571428,0.025611405920109156
2019-09-08 05:00,0.0,241,241,0.0,0.039779550879075365,0.04119886251548928,0.10104505873835094,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.02519659739555341
2019-09-08 06:00,0.0,241,241,0.0,0.08206756582696224,0.08310732966450445,0.11526404436663654,1.0,0.1428571428571428,1.0,0.024797442303947776
2019-09-08 07:00,0.0,241,241,0.0,0.03822836369070864,0.09790194974807381,0.0419233118186964,0.1428571428571428,0.1428571428571428,1.0,0.02463090859055246
2019-09-08 08:00,0.0,241,241,0.0,0.07733108342592332,0.10515575972102073,0.04114005264062038,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.024264193552977292
2019-09-08 09:00,0.0,241,241,0.0,0.03657613821689106,0.10843015651340127,0.04018173898307647,1.0,0.5714285714285714,0.5714285714285714,0.023916469585793753
2019-09-08 10:00,0.0,241,241,0.0,0.03625377449424782,0.03818378200203296,0.039672462292856835,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.023683034362682633
2019-09-08 11:00,0.0,241,241,0.0,0.07081621899461832,0.07212602745680602,0.07162258126474076,0.1428571428571428,1.0,0.5714285714285714,0.023316279803362615
2019-09-08 12:00,0.0,241,241,0.0,0.08130772598658707,0.03682125258220639,0.03858398685116627,0.5714285714285714,1.0,1.0,0.023080840073028328
2019-09-08 13:00,0.0,241,241,0.0,0.03433517598868964,0.03628590228601741,0.03830204459259888,1.0,0.5714285714285714,0.5714285714285714,0.022775687266113995
2019-09-08 14:00,0.0,241,241,0.0,0.03403958265898817,0.035412045649073985,0.03746547697203026,1.0,0.1428571428571428,0.1428571428571428,0.022483429522597742
2019-09-08 15:00,0.0,241,241,0.0,0.03348393865790305,0.06413335268759218,0.06694067114437516,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.02212487265149162
2019-09-08 16:00,0.0,241,241,0.0,0.032670192948468055,0.03433417523624286,0.08231562167165905,0.1428571428571428,0.1428571428571428,1.0,0.021819385950553213
2019-09-08 17:00,0.0,241,241,0.0,0.059396932892718954,0.060533420903057966,0.036215487489375926,0.1428571428571428,0.1428571428571428,1.0,0.021625736648164494
2019-09-08 18:00,0.0,241,241,0.0,0.06580580083575328,0.06697700980981491,0.03566517565915149,1.0,0.5714285714285714,0.1428571428571428,0.021323475046819643
2019-09-08 19:00,0.0,241,241,0.0,0.031587514599903055,0.032836345473502324,0.0627133064781249,0.1428571428571428,0.5714285714285714,0.5714285714285714,0.02102608772836178
2019-09-08 20:00,0.0,241,241,0.0,0.05449722081644526,0.03228429535029652,0.03447208151022795,0.1428571428571428,1.0,0.5714285714285714,0.02082534338121675
2019-09-08 21:00,0.0,241,241,0.0,0.059198311624046866,0.03201807173955689,0.034001547436685965,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.02056851735967875
2019-09-08 22:00,0.0,241,241,0.0,0.02999237798494022,0.052430776064861434,0.03354134692999997,0.1428571428571428,1.0,0.5714285714285714,0.020308547029863067
2019-09-08 23:00,0.0,241,241,0.0,0.049881533535566826,0.03117286162536201,0.03310916767390447,0.5714285714285714,0.1428571428571428,1.0,0.020073154077954056
2019-09-09 00:00,0.0,241,241,0.0,0.029135074282895634,0.04952242401599072,0.0329291769855424,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.019830294948725624
2019-09-09 01:00,0.0,241,241,0.0,0.028715353171500778,0.030085917492324636,0.0322663222859,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.01960707851667705
2019-09-09 02:00,0.0,241,241,0.0,0.02831491595869221,0.029646492894669627,0.031862656287187666,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.019384330473408436
2019-09-09 03:00,0.0,241,241,0.0,0.04433881999560196,0.04537700929877047,0.05498373343118472,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.019119882802862104
2019-09-09 04:00,0.0,241,241,0.0,0.027573663143854316,0.028841845692313635,0.03107355829164827,0.5714285714285714,1.0,0.1428571428571428,0.01894204287862231
2019-09-09 05:00,0.0,241,241,0.0,0.027202036280800857,0.028676640006181222,0.053256571491025494,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.01869756479613585
2019-09-09 06:00,0.0,241,241,0.0,0.02684300832790743,0.028065302588802896,0.030319871114914267,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.018523709801930174
2019-09-09 07:00,0.0,241,241,0.0,0.026494413108940358,0.027692690605522784,0.051594940188809925,0.5714285714285714,0.5714285714285714,1.0,0.018287648946321657
2019-09-09 08:00,0.0,241,241,0.0,0.026154922311229928,0.027330435619516112,0.029818525143755246,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.01811778286239231
2019-09-09 09:00,0.0,241,241,0.0,0.025823682138932626,0.026977716166448177,0.050070884532984646,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.017890996171688555
2019-09-09 10:00,0.0,241,241,0.0,0.02550011029099361,0.037154823202279814,0.05955613361275739,1.0,1.0,0.5714285714285714,0.017677621907265715
2019-09-09 11:00,0.0,241,241,0.0,0.02538972983545635,0.026518344350979765,0.028561056881292093,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.01753860122628272
2019-09-09 12:00,0.0,241,241,0.0,0.034182373627944504,0.03514390556043792,0.04769440680127613,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.017322265598974134
2019-09-09 13:00,0.0,241,241,0.0,0.024580729962569416,0.025662297199353996,0.02789849614811252,1.0,0.5714285714285714,1.0,0.017167047338732557
2019-09-09 14:00,0.0,241,241,0.0,0.024477046047685507,0.025345237246073526,0.02778513643668554,1.0,0.1428571428571428,0.1428571428571428,0.016987411381900835
2019-09-09 15:00,0.0,188,230,0.010666875000000008,0.024181839019847766,0.032340733485520065,0.0455821726948964,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.016785773299061075
2019-09-09 16:00,0.0,134,164,0.0064389130434782515,0.030555885860929277,0.024733512638766126,0.05350595174511522,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.01660264894081793
2019-09-09 17:00,0.0,80,98,0.005233026315789479,0.030147068386811565,0.030629471442686126,0.058155245041323966,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.016425106514675783
2019-09-09 18:00,0.0,26,32,0.005998922155688631,0.02930827202275868,0.02414784064003472,0.061028953639896785,0.1428571428571428,0.1428571428571428,1.0,0.01625728663688221
2019-09-09 19:00,0.3367799999999921,0,0,0.004889999999999991,0.03965133798156384,0.040040349257910675,0.028198479481956716,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.016152763587356993
2019-09-09 20:00,0.2515199999999904,0,0,0.005441052631578946,0.05709339421549035,0.05758474517348902,0.02925155596113212,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.016034700815223915
2019-09-09 21:00,0.2037600000000035,0,0,0.013110000000000004,0.07434770596532077,0.07472363371689951,0.03029029051924219,0.5714285714285714,0.1428571428571428,1.0,0.015987861883307284
2019-09-09 22:00,0.2097599999999975,107,131,0.02962622950819677,0.03468407732384339,0.09626453648900919,0.031860992331803936,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.016054806655502768
2019-09-09 23:00,0.0,53,65,0.032417472527472506,0.08174976388714325,0.10836391867287289,0.03147731730443357,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.016214898341088597
2019-09-10 00:00,0.19998000000000005,0,0,0.03651734439834019,0.0979024304804243,0.11509470523390936,0.031567137714787134,1.0,0.1428571428571428,0.1428571428571428,0.016450302810836103
2019-09-10 01:00,1.8333599999999999,0,0,0.04965609958506225,0.05748771064235732,0.1681113774196315,0.094443651340412,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.016716467560156347
2019-09-10 02:00,1.5667800000000245,0,0,0.05736572614107885,0.2291272318526754,0.27234529745225383,0.09043591333948624,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.017494539853852676
2019-09-10 03:00,2.199840000000025,0,0,0.060307717842323666,0.3514486392074217,0.3793093439795823,0.11937414594525715,0.1428571428571428,1.0,0.1428571428571428,0.01860827648474403
2019-09-10 04:00,3.175680000000005,0,0,0.07894157676348557,0.5353945046186656,0.3078897070173687,0.2643710412292912,0.1428571428571428,0.1428571428571428,1.0,0.020976229550199933
2019-09-10 05:00,4.824839999999988,0,0,0.06673219917012449,0.7451448700918919,0.606936016985714,0.30779083169039445,0.1428571428571428,0.5714285714285714,0.5714285714285714,0.026791637577915167
2019-09-10 06:00,3.5997599999999963,0,0,0.05660589211618256,1.0028970203795897,0.8053929242505597,0.45158781818519467,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.03674103985390381
2019-09-10 07:00,2.8672199999999535,0,0,0.049937427385892054,1.124577868765836,0.9678415369379126,0.6081242610196368,1.0,0.5714285714285714,1.0,0.05522428754790855
2019-09-10 08:00,7.633079999999936,0,0,0.019724315352697065,1.2614872302085944,1.2116469077921754,0.7260349208328456,0.5714285714285714,0.1428571428571428,1.0,0.08314506582873606
2019-09-10 09:00,1.9732799999999457,0,0,0.013940912863070583,1.487964572679435,1.5290263433426439,0.8546320601375875,0.5714285714285714,0.5714285714285714,1.0,0.11385610221466648
2019-09-10 10:00,1.1284199999999274,0,0,0.014823236514522806,1.65167822353194,1.6887553986767423,0.9545094856438227,1.0,0.5714285714285714,0.1428571428571428,0.14128318773086654
2019-09-10 11:00,1.2924599999999486,0,0,0.017128879668049813,1.7208209266033043,1.8177774237483224,1.0955833454240438,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.15874099575921805
2019-09-10 12:00,0.35591999999995494,0,0,0.01926099585062245,1.8229220652349745,1.9867160018690133,1.2116198305581192,1.0,0.5714285714285714,0.1428571428571428,0.16659054482086114
2019-09-10 13:00,0.566280000000134,0,0,0.018567136929460687,1.8322337294144242,1.9999999999999998,1.3076983075323838,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.17011767014155582
2019-09-10 14:00,1.3327200000000232,0,0,0.015772780082987638,1.9684368753342723,1.9999999999999998,1.394312304257819,1.0,0.5714285714285714,0.1428571428571428,0.17004492639279137
2019-09-10 15:00,1.8509399999999516,0,0,0.01074193548387099,1.9626363237129765,1.9999999999999998,1.481161631822702,0.5714285714285714,1.0,1.0,0.16920577354847882
2019-09-10 16:00,0.8885399999998711,0,0,0.008805238095238109,1.9999999999999998,1.9926925835573088,1.5132073181887893,1.0,0.1428571428571428,0.1428571428571428,0.17540245887020703
2019-09-10 17:00,0.39581999999990813,0,0,0.010812727272727276,1.9779077834918202,1.9999999999999998,1.5933927696579102,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.17371334321015103
2019-09-10 18:00,0.6563999999999908,0,0,0.00954,1.9999999999999998,1.9999999999999998,1.6683824878873805,1.0,0.1428571428571428,1.0,0.16933391047629678
2019-09-10 19:00,0.057239999999993074,22,28,0.041418484848484816,1.9562512199377504,1.9999999999999998,1.678724430363298,0.1428571428571428,0.5714285714285714,1.0,0.16774199978528442
2019-09-10 20:00,0.47676000000002006,0,0,0.04738711656441716,1.9999999999999998,1.9999999999999998,1.6827483540106962,0.5714285714285714,0.1428571428571428,1.0,0.16634206568695373
2019-09-10 21:00,1.5736800000000244,0,0,0.05971281553398054,1.9999999999999998,1.9999999999999998,1.6854842351961952,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.16075824167751393
2019-09-10 22:00,3.250439999999955,0,0,0.06744139534883721,1.9999999999999998,1.9999999999999998,1.7202675648105523,0.1428571428571428,1.0,0.5714285714285714,0.160110487359482
2019-09-10 23:00,2.899979999999978,241,241,0.0,1.9999999999999998,1.9941318940800536,1.7751473922858634,1.0,0.5714285714285714,1.0,0.16469321319471497
2019-09-11 00:00,0.0,241,241,0.0,1.981517278903029,1.9999999999999998,1.7964342451249438,0.1428571428571428,1.0,1.0,0.17323208009364394
2019-09-11 01:00,0.0,241,241,0.0,1.9999999999999998,1.9644186841456976,1.8084097585860401,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.17938751790062357
2019-09-11 02:00,0.0,241,241,0.0,1.9999999999999998,1.9999999999999998,1.873483377929271,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.17190060590870526
2019-09-11 03:00,0.0,241,241,0.0,1.9999999999999998,1.9999999999999998,1.8971399717589075,1.0,1.0,0.1428571428571428,0.16454099698519709
2019-09-11 04:00,0.0,241,241,0.0,1.9259822838862175,1.926438562899436,1.9492812185501367,1.0,0.1428571428571428,1.0,0.16298987591119
2019-09-11 05:00,0.0,241,241,0.0,1.8431000840880853,1.9824035837470366,1.93238589242608,1.0,0.1428571428571428,0.5714285714285714,0.16254592417477837
2019-09-11 06:00,0.0,241,241,0.0,1.752046849466143,1.9999999999999998,1.9394361824990791,1.0,0.5714285714285714,1.0,0.1578872243613827
2019-09-11 07:00,0.0,241,241,0.0,1.6532560734031039,1.965592715093793,1.913937484423332,0.5714285714285714,1.0,1.0,0.15716208217157102
2019-09-11 08:00,0.0,172,210,0.037333200000000004,1.615018235391596,1.863172551175674,1.8852952790772908,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.1570672068739
2019-09-11 09:00,0.0,118,144,0.04000418181818185,1.571220791616679,1.8965695867011185,1.8818993796961334,0.5714285714285714,1.0,0.5714285714285714,0.1489284250304179
2019-09-11 10:00,0.0,64,78,0.0321712941176471,1.5223596561902772,1.7834004758893418,1.8756110095180638,0.1428571428571428,1.0,1.0,0.14549082137445926
2019-09-11 11:00,0.0,10,12,0.02595208695652176,1.5549907600079471,1.6640116965245564,1.8388398304192626,1.0,0.1428571428571428,0.5714285714285714,0.14362483693075573
2019-09-11 12:00,1.83329999999998,0,0,0.01876232365145231,1.433979057886267,1.6963075833345225,1.8312599427517378,1.0,0.5714285714285714,0.5714285714285714,0.13626373563879676
2019-09-11 13:00,2.5171799999999607,0,0,0.01262474226804126,1.3351800911252925,1.6659368821145986,1.8322678099786973,1.0,1.0,1.0,0.13572007613108922
2019-09-11 14:00,1.1129399999999876,0,0,0.009972089552238798,1.2550019940131314,1.5833492792629842,1.8115596108631125,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.14200113371812892
2019-09-11 15:00,0.49787999999996657,0,0,0.011329459459459451,1.3415587535688362,1.6512046839493169,1.8524361819724606,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.14069849307451904
2019-09-11 16:00,0.3715199999999186,0,0,0.03334714285714286,1.3291139076128156,1.7123948406395029,1.8569158804399153,0.1428571428571428,1.0,1.0,0.13740102379095673
2019-09-11 17:00,0.46685999999998273,241,241,0.0,1.4050008868296873,1.6234988272042297,1.8328338379812015,0.5714285714285714,0.5714285714285714,1.0,0.14029999321477588
2019-09-11 18:00,0.0,241,241,0.0,1.38079343432382,1.5952453259958572,1.805905167021067,0.1428571428571428,1.0,0.1428571428571428,0.14109288158606476
