time,rain,forecast_low,forecast_high,forecast_int,water_depth_basin1,water_depth_basin2,water_depth_basin3,orifice_setting1,orifice_setting2,orifice_setting3,water_depth_junction4
2019-09-05 00:00,0,210,256,0.04090499999999998,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0
2019-09-05 01:00,0.0,156,190,0.019991999999999992,0.0,0.10396457407252006,0.09967936308532935,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.17545420299508185
2019-09-05 02:00,0.0,102,124,0.019991999999999992,0.0,0.07266630666457029,0.12274692170356152,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.11844617893079717
2019-09-05 03:00,0.0,48,58,0.019991999999999992,0.0,0.03439787769029205,0.10355807113311255,0.1428571428571428,1.0,1.0,0.08397927476040286
2019-09-05 04:00,0.3090599999999999,0,0,0.01263913043478261,0.0,0.020939960358111517,0.0717124189596182,0.5714285714285714,1.0,0.1428571428571428,0.06221501276564792
2019-09-05 05:00,0.29069999999999996,31,37,0.0434608695652174,0.0,0.014971683880705125,0.05624728373912984,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.048034074695601586
2019-09-05 06:00,0.9996000000000005,241,241,0.0,0.0,0.011717076231549758,0.04411960806826403,0.5714285714285714,1.0,0.5714285714285714,0.03845676128604965
2019-09-05 07:00,0.0,241,241,0.0,0.0,0.009301225371456428,0.03461474806751342,1.0,0.5714285714285714,1.0,0.031720240739017955
2019-09-05 08:00,0.0,241,241,0.0,0.0,0.00819705585579947,0.029053352249364117,0.5714285714285714,0.5714285714285714,1.0,0.026913336505525368
2019-09-05 09:00,0.0,241,241,0.0,0.0,0.007747185282390264,0.02510270149492067,0.1428571428571428,1.0,0.1428571428571428,0.023506788917830278
2019-09-05 10:00,0.0,241,241,0.0,0.0,0.007623257170694111,0.022708191050694184,1.0,1.0,1.0,0.02111218250384216
2019-09-05 11:00,0.0,241,241,0.0,0.0,0.0076102762077006,0.020391138899141924,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.019439272907837687
2019-09-05 12:00,0.0,241,241,0.0,0.0,0.007623755637332159,0.018995996039903526,1.0,1.0,0.5714285714285714,0.01826827971670503
2019-09-05 13:00,0.0,241,241,0.0,0.0,0.007698303433289217,0.018033984463167292,0.1428571428571428,1.0,0.5714285714285714,0.017454359944811912
2019-09-05 14:00,0.0,241,241,0.0,0.0,0.0077791751108526475,0.017359431321453813,0.5714285714285714,0.5714285714285714,1.0,0.016892483640036333
2019-09-05 15:00,0.0,241,241,0.0,0.0,0.007847051545450262,0.016891634380168705,1.0,1.0,0.1428571428571428,0.01650512914585431
2019-09-05 16:00,0.0,241,241,0.0,0.0,0.007892544203406666,0.01663007889826328,0.1428571428571428,0.1428571428571428,1.0,0.016234802063279995
2019-09-05 17:00,0.0,241,241,0.0,0.0,0.007910964128283567,0.016324560685071654,1.0,0.5714285714285714,0.1428571428571428,0.0160404838858465
2019-09-05 18:00,0.0,241,241,0.0,0.0,0.007919421135166938,0.016176928148804278,0.5714285714285714,1.0,0.1428571428571428,0.015889818226936633
2019-09-05 19:00,0.0,241,241,0.0,0.0,0.007919421135166938,0.016034951959675692,0.5714285714285714,1.0,0.1428571428571428,0.01576124774288493
2019-09-05 20:00,0.0,241,241,0.0,0.0,0.007902913586720534,0.015904343773668377,0.1428571428571428,1.0,1.0,0.015643812007169952
2019-09-05 21:00,0.0,241,241,0.0,0.0,0.007865501668239658,0.015741413410308443,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.01553263199536263
2019-09-05 22:00,0.0,241,241,0.0,0.0,0.00781741151147882,0.015649878787719666,0.1428571428571428,0.5714285714285714,1.0,0.015425103987175648
2019-09-05 23:00,0.0,241,241,0.0,0.0,0.007766768591351053,0.015514097309768346,1.0,0.5714285714285714,0.1428571428571428,0.015320600332645398
2019-09-06 00:00,0.0,241,241,0.0,0.0,0.0077158030148396116,0.015431268530782933,0.1428571428571428,0.5714285714285714,1.0,0.015218295898847886
2019-09-06 01:00,0.0,241,241,0.0,0.0,0.007665278599107244,0.015304290064920453,0.5714285714285714,1.0,1.0,0.015118244701220212
2019-09-06 02:00,0.0,241,241,0.0,0.0,0.007616333547462941,0.015195938465328424,0.1428571428571428,1.0,0.5714285714285714,0.015020035580426236
2019-09-06 03:00,0.0,241,241,0.0,0.0,0.007567422643057822,0.015092483094011682,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.014923572622556109
2019-09-06 04:00,0.0,185,227,0.036968571428571434,0.0,0.007531650140863023,0.015022697729642364,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.014828634963232166
2019-09-06 05:00,0.0,131,161,0.029085818181818202,0.0,0.007488799944873624,0.014906971157942355,0.1428571428571428,0.1428571428571428,1.0,0.014735354364005816
2019-09-06 06:00,0.0,77,95,0.029085818181818202,0.0,0.007443318165369436,0.014808607800905106,1.0,0.5714285714285714,0.1428571428571428,0.01464340337693716
2019-09-06 07:00,0.0,23,29,0.029085818181818202,0.0,0.007381113577192966,0.014740657374980867,0.1428571428571428,0.1428571428571428,1.0,0.014552667442304261
2019-09-06 08:00,1.2821399999999996,0,0,0.01512285714285714,0.0,0.007347353377217231,0.014631395761638995,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.014464860384533065
2019-09-06 09:00,0.3175799999999973,133,163,0.030779999999999974,0.0,0.007411920237998999,0.014575445046148964,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.014447676139902528
